18250,1026.15,935.687
18300,1026.13,828.906
18350,1027.61,939.874
18400,1028.14,930.248
18450,1029.72,1000.03
18500,1031.35,992.716
18550,1030.79,1012.32
18600,1028.31,948.596
18650,1027.64,944.704
18700,1027.92,992.887
18750,1029.01,1015.53
18800,1026.56,983.865
18850,1026.01,1001.44
18900,1024.7,1007.87
18950,1026.37,1023.17
19000,1025.06,972.599
19050,1024.76,1003.9
19100,1025.53,968.994
19150,1027.06,1003.94
19200,1028.05,1024.58
19250,1027.24,941.503
19300,1027.7,996.624
19350,1026.91,984.99
19400,1027.99,988.403
19450,1028.57,1014.54
19500,1027.89,976.968
19550,1027.37,982.574
19600,1028.74,1017.77
19650,1028.55,1025.09
19700,1026.18,969.722
19750,1027.76,1016.68
19800,1027.38,1016.98
19850,1028.67,950.937
19900,1028.88,989.059
19950,1025.83,986.166
20000,1028.76,942.69
